age,income,credit_score,loan_amount,employment_years,region,product_type,missing_feature,duplicate_prone,id_col,target,post_event_score
30,71112.47560922492,681,14453.967725880453,6.8220055959047,west,B,11.264752385131597,4,1773,0,0.0493758980365579
48,47950.191738362846,850,5138.49204569867,7.173203719124771,south,C,10.564175781669759,1,1774,1,1.0
36,49257.28682401395,803,36061.86810042518,3.263865125884095,north,A,,1,1775,0,0.09664765187113752
33,50700.78867176306,598,36826.918682955904,14.454987036743137,west,B,8.52849601949936,4,1776,0,0.03765227435306637
38,52204.99112693878,578,49807.52143686141,5.411761654719699,north,A,,3,1777,0,0.0023079740606530897
59,37289.77828478278,660,13145.694997765979,4.761579739030517,north,A,15.690588789815278,3,1778,0,0.0
50,64048.906982831584,633,38281.1146279583,9.749298323727178,south,C,,2,1779,0,0.0
49,53099.136915841795,769,47658.534096318705,0.9830973507171102,west,A,10.141989430849897,4,1780,0,0.0
65,49327.157167770296,723,34006.11515649976,1.6007391132602886,west,B,9.107589471305475,5,1781,0,0.0
45,30932.819351613907,480,48341.325221153835,3.3226510067643846,south,A,9.02396019687613,1,1782,0,0.01543676950545892
65,50934.29312735919,695,49749.84433750029,4.358436140912884,east,A,13.088898956237346,1,1783,0,0.0
65,21601.815451687922,632,41073.09807971926,7.2061514704149765,west,A,8.654057964545071,4,1784,0,0.0
29,41275.25983951652,653,49967.86589176444,6.815324434112261,east,A,9.051839053267278,5,1785,0,0.0
27,41553.534402812016,674,33162.10066884926,4.168214821182509,west,A,6.825014352537398,2,1786,1,1.0
32,54304.927896314286,769,27367.50616761548,3.330578993908942,north,B,,4,1787,0,0.00036880057924528766
57,78197.75037417944,747,46293.631446659856,1.427053196994322,north,A,6.583200214093305,5,1788,0,0.08691476759042249
39,58578.61198498156,575,42393.01286452933,4.231887972865769,north,C,11.263609398423858,1,1789,1,1.0
37,71726.0310895342,644,9955.043300468104,2.3133512388414963,west,A,15.599394443674619,1,1790,0,0.10539077891651456
52,59678.182596553655,605,18622.519105944422,1.2035891142957342,south,A,,1,1791,0,0.0
35,66875.80234531424,481,16729.03041934935,0.2606516894411983,south,A,6.666484134019525,4,1792,0,0.039186032156412254
43,77856.9102941466,639,43486.77467199689,5.276184030825808,east,A,11.799999328859467,4,1793,0,0.0
48,39022.44751546618,834,15496.040943806167,11.643604802139832,east,A,8.546150082139686,1,1794,0,0.0
32,38043.43348802745,478,18682.014761334278,9.966114615630083,north,A,12.59869386110708,1,1795,1,1.0
31,60032.16350715982,647,28345.489443308226,8.598855871287874,west,A,9.43594190442011,4,1796,0,0.0
41,49944.823189066316,644,8425.37690211922,4.949323481566455,south,A,8.736368621834439,5,1797,0,0.0
43,53305.30749210441,678,48255.333918706296,12.335295714152888,west,A,9.644084888508628,4,1798,0,0.0
50,46269.99661838959,553,27097.82494411576,0.8100179433786333,west,A,,1,1799,0,0.0
31,41056.11924462924,507,13569.517581315858,0.5578261386937365,east,A,,2,1800,0,0.0
34,74311.47003162539,512,17186.933202068365,0.5134760955475094,east,A,9.00655059441259,1,1801,0,0.0
65,33502.08329270128,783,40913.76861892227,3.491758328098866,west,B,9.602336794042257,2,1802,0,0.001764088242577517
54,60295.88388862317,551,33530.291608029,0.806285422232097,south,A,7.45628963099823,3,1803,0,0.0
39,57863.424285956746,600,25908.17109005279,4.350153209779047,south,A,,2,1804,0,0.059797611304056586
57,26314.80053644634,850,19922.061532460677,3.733343408517557,east,A,6.42654681231018,4,1805,0,0.0
31,37538.295050096094,576,45530.796335398736,6.037395423549889,north,A,,2,1806,0,0.0
38,40059.64158575199,684,39765.40431314808,5.092394931160724,west,C,11.518770417661486,3,1807,0,0.0
22,58468.761699748866,756,37315.04168074379,6.123809931994057,north,B,10.606096565865434,4,1808,0,0.04126751799506463
43,44494.473411041734,751,25070.022707775486,1.6706350644843226,west,B,11.18064114597278,1,1809,0,0.01757716374503539
37,48716.15290083792,516,49152.20678419155,2.5099026275078726,south,A,9.869908654562382,1,1810,0,0.0593436460630381
38,28135.289645229084,578,36953.163355383775,8.938245166822721,north,A,12.339492361971033,2,1811,0,0.0
50,84888.67575072972,680,24063.11262439965,5.371509968728322,east,A,11.849398393539584,1,1812,0,0.0
54,51067.93428109246,842,48224.84196791555,3.6995491405011176,south,B,,1,1813,0,0.020639549252659095
36,57485.01345945416,573,45307.624843895755,15.804217474605618,south,A,11.855091554627085,2,1814,0,0.051460093976390266
29,41890.617671521664,600,38298.433709495,1.0458733127154063,south,A,11.500847108807154,2,1815,1,1.0
28,40210.59009398223,691,39514.82547290368,15.969416599379896,east,A,9.12107297330622,2,1816,0,0.016090710673379697
26,78690.26982430297,711,24063.237486225724,0.0358295945758089,north,B,7.312202176617333,1,1817,0,0.011633125113389977
65,21249.175894900563,718,27830.77266335777,2.065840916878858,north,A,10.840724251685248,1,1818,0,0.0
50,54179.70602646165,565,13619.630256657932,0.5002489243415538,south,A,11.092178461662858,5,1819,0,0.020496508224096852
46,31827.4416333816,596,31792.831049023178,11.216663825577191,south,C,,4,1820,0,0.1017467222239604
35,43924.982684044924,671,21646.244676158243,1.0437184658094536,east,A,,3,1821,1,0.9878713309221561
35,40428.58298488968,776,20634.724650665892,0.3004890538775078,east,C,8.187137881445674,1,1822,0,0.0
55,35210.334748711284,626,47670.26905121297,16.36669623989296,east,A,10.919800532615541,2,1823,0,0.0
27,50531.62594559491,647,12415.254493279881,10.655212470677425,north,C,,5,1824,0,0.019468637906120714
37,11479.562790409014,547,42348.8112842096,7.695677530989048,west,C,,5,1825,0,0.0
57,45267.67277121954,836,17666.085695364236,5.71186481571015,east,A,,4,1826,0,0.0
37,48645.65036975037,665,6289.5033059011475,6.817531383676595,north,B,6.295154170022091,2,1827,0,0.04403234256249883
49,29610.851803909813,757,6820.838592297236,7.5718381377308415,west,A,8.109486896253248,3,1828,0,0.0
40,72698.28082174076,652,24312.98716636422,3.264327280570587,west,A,,1,1829,1,1.0
23,41083.12437804027,658,25450.740776681316,20.653521820430637,east,A,13.64975803561423,5,1830,0,0.10546677316532292
39,46437.73636302745,499,19411.300779995683,7.219853997306517,west,A,7.568687263056077,1,1831,0,0.01657999374893716
42,41116.71254127946,434,35095.082250396474,2.8488059829039996,west,A,9.341216925174612,4,1832,1,0.8880386689356452
39,48776.50819354121,775,26840.425032173738,7.144675102343159,west,A,,2,1833,0,0.0
30,69622.16140259075,657,8335.08798490206,20.403049482970196,west,C,13.562453855163136,3,1834,0,0.0
39,87095.23705885213,670,20663.2037710974,1.6060554369850926,north,B,9.014262104351197,5,1835,0,0.0
26,61184.58805550988,525,9588.323023245677,0.30247364962045575,north,A,9.046231953933443,2,1836,0,0.005169160290032036
36,66319.90650457656,559,7831.206225060889,5.725764651139342,east,A,,1,1837,0,0.0
50,75746.41222215623,756,14373.798124884896,1.474480557066947,east,A,9.250421694563483,4,1838,0,0.05830357664156499
64,53733.06615149685,824,36525.89575227052,8.967463021723797,east,A,,3,1839,0,0.0
61,73553.76310417804,587,36320.074057657745,9.473325960637107,north,C,7.045714069775145,1,1840,0,0.0
31,61886.01698585605,717,43762.510719660255,8.636399889496456,west,C,,1,1841,0,0.010862924363759342
28,52159.81038967358,669,39038.868162068284,1.694227429202466,south,A,6.680806323347191,3,1842,0,0.017056722175098234
43,55255.11551677202,637,29097.30592675157,11.905209067302295,east,A,7.889132438088591,4,1843,0,0.00734026292890021
41,22678.745549482635,835,19067.54396041674,12.988163988657243,east,A,11.678402710304526,1,1844,1,0.879436328832094
48,54381.78890669224,604,5261.517282548782,16.47754716857888,west,A,9.900189217826576,3,1845,0,0.0041646039004032305
34,26843.787193305558,774,34121.18665795075,8.107381005441026,east,A,,3,1846,0,0.0
41,25620.962725833386,688,18037.09344266811,9.32884881954863,east,A,8.502500752038165,1,1847,0,0.04320548764564282
41,52893.180335378376,648,16254.504577756308,0.254515094688973,west,A,,4,1848,0,0.03614851542847017
37,33288.82107199919,787,48867.14933483929,19.669469479533827,north,A,10.602226334201386,4,1849,0,0.012042225549665745
27,49893.29373044933,679,12840.8086582813,3.2917842002933115,east,B,11.965832412923524,1,1850,0,0.015658206420287864
50,52076.51779024797,640,6459.563293222862,7.259621888878339,east,B,,4,1851,0,0.06761915496148335
43,52745.744012257026,787,47722.56778364524,3.906724001482822,west,A,8.33647765147438,2,1852,1,1.0
51,36438.17889436848,774,18770.30249253955,2.627941065832843,north,A,,3,1853,0,0.013766600113058065
55,63480.23573721798,770,22703.902277929268,18.952097635930343,east,B,,5,1854,0,0.10727091438130024
40,48661.47145300882,300,8642.070677453978,2.9104219962806583,south,A,10.80675248505345,5,1855,1,0.9685901837721503
50,56616.13520256743,694,23182.934650399446,1.9547342503728098,north,B,10.535080572253108,2,1856,1,0.9407278445953386
65,32053.405790795052,671,48749.95808458476,4.403461409244445,east,A,9.390264274013186,2,1857,0,0.0
65,47325.0866480602,646,36230.88730271344,0.5334108282991675,north,C,8.946293608025647,1,1858,0,0.0
44,66459.4172490518,710,26322.118017493984,0.4590668157884983,north,A,9.508997020528998,5,1859,0,0.0
45,64552.66447713052,676,18836.224070555887,4.409492920897796,east,B,12.297484699645485,2,1860,0,0.0
44,38040.60975613409,717,21471.97816764689,5.616621138639092,west,A,,5,1861,0,0.01717925769023867
47,41816.62714137732,623,32505.26674820893,11.304637563810374,east,B,9.874386553712089,5,1862,1,0.9970986127122324
54,35169.69904904272,799,16450.252817238936,3.7562218080398933,north,A,,3,1863,1,0.9611769294152888
44,40153.806226086774,727,11837.638647284002,5.0263688594499865,north,A,13.120701859748916,4,1864,0,0.0021162759778036284
65,29013.986889402066,704,36330.29032746417,13.175012575535497,south,B,9.399383483527373,3,1865,0,0.006153623962156869
65,47927.36191387289,699,44126.13997034822,13.761435670256578,south,A,11.917613312021922,3,1866,1,1.0
42,59497.07597274266,765,45569.25087893661,1.4764850565417358,north,A,12.463958806530044,2,1867,1,0.9679249677235703
41,38224.20704298382,752,42863.83393451046,5.153939642138906,south,A,9.872491470018703,5,1868,0,0.043692839525822834
36,48640.90576008234,638,28876.985676496366,4.175640267770245,north,B,9.578562041846475,1,1869,0,0.0
48,46692.52388552965,749,40497.39360518378,3.7720326454219886,east,B,9.341892655903568,4,1870,1,0.9748311540400162
38,65826.78097397329,667,46686.007929532396,3.2748067949400776,east,A,9.488353731514835,5,1871,0,0.08494966008003554
36,40826.12244793368,841,6051.31653232104,1.165165972814035,south,B,11.708479721153665,5,1872,0,0.0
48,41371.758385237226,759,23544.41979686864,13.291110872651066,east,C,,4,1873,1,0.9670616343684597
31,37309.68307561458,587,14185.64658065877,1.254548485043126,north,A,10.470579418339739,4,1874,1,0.9373444469702841
54,32937.35719882268,850,49854.59534410354,1.926687217740147,west,A,7.74955297924033,5,1875,1,0.9586366808344047
48,57937.77487170455,439,46830.47043349284,0.3885356299560272,north,A,8.06501984524953,5,1876,0,0.006918157901438466
65,47973.33805504282,713,41098.3677984194,3.838822087957655,east,A,,2,1877,0,0.03532711464214748
44,50822.147897349525,580,18314.591230677455,10.004875985773685,south,A,9.64434854942262,4,1878,0,0.0
51,69119.61734293096,838,47844.60190453088,0.1817970865981444,south,A,8.450456008843279,3,1879,0,0.0
24,69981.21088891808,675,6316.2698027964925,0.2990955587192945,east,B,12.862198331178595,2,1880,0,0.0
53,25306.48538247795,570,13461.786793290903,5.747733661700769,east,A,,5,1881,0,0.0
59,59717.52009643351,623,32759.318940391688,0.8949369138907212,west,A,11.156309833729043,1,1882,0,0.0
43,53384.70388566784,578,40685.30204262387,2.0544893150929173,east,A,,1,1883,0,0.03682798124422696
36,43076.135012810955,619,44763.388390200664,3.406758631013812,north,A,9.362653818846391,1,1884,0,0.04030365993236061
45,54915.25530541914,617,18522.887481556645,2.4656662236631064,east,B,,2,1885,0,0.0
54,24104.251471688214,574,22586.20704813062,1.0249082966944059,east,A,7.234523659402747,3,1886,0,0.022072549194230157
57,71939.635141646,677,25467.233087918587,0.11663475605325244,west,C,9.824145181160205,5,1887,0,0.043811628667361456
27,57724.16145607861,689,6213.82183402617,8.8303591312094,east,A,,5,1888,0,0.005060444384126991
65,37022.03382751011,550,43878.6163873446,7.462867116112481,west,A,13.700926467687507,5,1889,1,1.0
36,41218.84667270714,484,20207.67869237817,6.486131325632362,east,A,10.171998130010431,4,1890,0,0.0
51,24452.802866788395,681,13967.530418991435,0.6647237384458404,east,B,5.33164591557939,3,1891,0,0.0
61,45290.64125245619,703,23413.86783949788,0.523655290905825,south,A,9.812029134430757,4,1892,0,0.0
40,42759.02034139125,723,36975.351870456114,0.7195001866398546,south,A,15.479008266216612,2,1893,0,0.03236190470147543
57,30123.344193143614,705,44191.20107272149,19.92864011129548,north,A,,4,1894,0,0.0
27,61650.53350564667,807,14691.940979703015,0.7463750765635746,east,A,8.378222112382822,1,1895,0,0.07239873035572757
25,69151.95784541713,749,12767.583516592807,7.371747075412799,west,A,,5,1896,0,0.02808871902475263
58,49589.59264933284,850,47470.233551915444,5.123524596674599,north,A,8.51597315022052,5,1897,0,0.08751472363089857
56,45415.29675730448,850,29790.185862360548,16.92543189916951,west,B,,4,1898,0,0.0
46,56524.76903197691,474,21459.740854636555,14.047268551079265,west,A,9.303261273531856,1,1899,0,0.0
54,49705.41556257435,430,13969.37547788553,1.876943341617097,south,B,10.183052878477723,2,1900,0,0.03285530448804815
65,33767.3117565322,649,49786.151998929745,2.4901771596756492,south,B,6.255688995133209,4,1901,0,0.051528253895713694
62,40209.830201191086,700,37363.29291911982,4.657454591590229,east,A,7.701681418922728,3,1902,0,0.0
41,45553.45989877954,642,14804.838867972436,26.114819811533728,west,A,10.020671126364709,3,1903,1,0.9001201746208173
45,53722.79891715044,720,9106.675017221878,30.0,north,A,9.183653648022092,3,1904,0,0.0
39,50140.050768147026,622,13967.705478571062,1.4895417797365884,south,A,,5,1905,0,0.01306924629234903
38,53155.54069980674,580,16148.417175841014,1.7484768814409932,north,C,7.5706633453828776,1,1906,0,0.07700946939362108
53,27127.58025074117,595,9998.854216772132,19.27494111786016,east,B,11.428227497106601,3,1907,0,0.0
39,59978.26616127393,629,15334.311682118148,5.450491263474744,north,A,7.6324818058796104,2,1908,0,0.0
53,50051.238260127684,734,10255.08672198189,0.5214056079850823,south,A,,4,1909,1,0.982577522388403
40,88290.63581225231,601,21997.926539895318,3.5065074698078575,east,A,6.568483431243367,2,1910,1,1.0
42,44185.4844473538,621,26878.786662642888,0.34351670397642187,west,A,7.814891459233175,2,1911,0,0.11293478765437058
33,54851.87742664058,707,25487.82376614131,9.58247039322888,north,A,,1,1912,0,0.021222634414129943
52,92438.28743312752,630,42314.45307570791,1.021521685569541,east,A,,5,1913,1,1.0
27,52911.37444254768,761,16429.792385062014,10.258763879455078,north,A,10.630086072232341,2,1914,0,0.04350994971582651
59,48985.54191085975,558,44919.22207497558,14.570493306209865,east,A,11.125715840364782,5,1915,0,0.0
65,35196.17157874023,536,45865.526833796095,8.6967626117507,north,A,10.035073803346117,5,1916,0,0.034926150771793285
43,72923.99550813477,680,48190.987040163986,7.710143857636119,west,A,,5,1917,0,0.0
42,32613.476207351447,690,13144.245524819817,2.4788553813898515,north,A,9.019723303521241,2,1918,0,0.0
28,56406.81375272183,563,16058.80158059171,7.132988003578848,east,A,7.5761805600374466,4,1919,0,0.05698685225415656
36,42896.670180374276,784,33072.452481083325,5.639215394251574,south,A,7.442580064446257,5,1920,1,1.0
55,47159.95606132966,842,11340.123494229001,8.95236680046451,north,A,10.803497838639492,1,1921,0,0.05512482205301862
57,28641.015970849126,587,8852.959865139102,0.06533620534489125,east,C,7.753644035824077,1,1922,0,0.0649631720994283
44,70146.90832600843,798,8316.374541415149,5.056173234539211,north,A,,2,1923,0,0.0
54,45833.040411225855,411,32276.733559981196,0.4190045513226464,east,A,7.396354495557805,5,1924,0,0.0
34,31773.655116604496,757,41210.5163904494,4.4907942096805415,east,A,10.59276604023351,1,1925,0,0.05810462274155584
47,68790.35895560138,564,16649.854819663487,2.5854474228944992,south,A,9.022634862074074,4,1926,0,0.06012036849831005
64,42437.947804440446,747,47009.02492066048,2.5482511477467438,south,A,,5,1927,0,0.01282973081515301
50,55019.10937596082,553,40637.09785545729,6.148582683980401,south,B,10.64743779115813,5,1928,0,0.019610800846856558
65,62621.24573201549,643,8485.718241428207,2.6645930187774347,west,C,12.471565785988282,3,1929,0,0.04465238490413784
65,57110.5149586148,568,23328.640783616665,7.8595581063018845,west,A,,3,1930,0,0.04372044556759286
48,17050.466742514473,628,8060.668971541645,6.04927535140367,north,A,10.112286680488335,4,1931,0,0.0
22,60430.3505146668,832,46183.73710070727,0.6661902060004757,south,B,8.037825683767444,4,1932,0,0.04779251176697716
57,48490.79356002308,639,38426.09650126904,5.218184291797403,north,A,9.172789514511164,4,1933,0,0.0
30,45064.569547950014,850,35894.53086596227,0.47276245794500965,north,A,9.475791554510742,2,1934,1,1.0
